query_cid,query_smiles,query_energy,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
122595514,CCOP(=O)(CC1=CC(=NC=C1)C2=NC=CC(=C2)CP(=O)(C)C)OCC,-1.8839724957945236,Phosphonate,C18H26N2O4P2,5,11427149,CCOP(=O)(C1=NC(=C(C=C1)C)C2=CC=C(C=C2)C)OCC,Success,0.001087
18342353,C1=CC(=CC=C1CSCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,-1.8551557511094074,Phosphonic_acid,C16H16F4O6P2S,1,86605692,C1=CC(=CC=C1CNCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,Success,0.000790
18342353,C1=CC(=CC=C1CSCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,-1.8551557511094074,Phosphonic_acid,C16H16F4O6P2S,2,18413830,C1=CC(=CC=C1CS)C(F)(F)P(=O)(O)O,Success,0.000927
18342353,C1=CC(=CC=C1CSCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,-1.8551557511094074,Phosphonic_acid,C16H16F4O6P2S,3,11554608,CN(CC1=CC=C(C=C1)C(F)(F)P(=O)(O)O)CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O,Success,0.001193
18342353,C1=CC(=CC=C1CSCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,-1.8551557511094074,Phosphonic_acid,C16H16F4O6P2S,4,69685452,CC1=CC=C(C=C1)C(F)(F)P(=O)(O)O,Success,0.001206
18342353,C1=CC(=CC=C1CSCC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O,-1.8551557511094074,Phosphonic_acid,C16H16F4O6P2S,5,91496777,CC1=CC=CC=C1C(F)(F)P(=O)(O)O,Success,0.001263
109438939,CCS(=O)C1CCCC(C1)NC(=NC)NCCCCC2=NC(=CS2)C,-1.7782448530198849,Sulfoxide,C18H32N4OS2,1,109439857,CCNC(=NCCCC1=NC(=CS1)C)NC2CCCC(C2)S(=O)CC,Success,0.000132
109438939,CCS(=O)C1CCCC(C1)NC(=NC)NCCCCC2=NC(=CS2)C,-1.7782448530198849,Sulfoxide,C18H32N4OS2,2,109440199,CCS(=O)C1CCCC(C1)NC(=NC)NCCC2=CSC(=N2)C(C)C,Success,0.000209
109438939,CCS(=O)C1CCCC(C1)NC(=NC)NCCCCC2=NC(=CS2)C,-1.7782448530198849,Sulfoxide,C18H32N4OS2,3,109438703,CCC1=NC(=CS1)CCN=C(NCC)NC2CCCC(C2)S(=O)CC,Success,0.000235
109438939,CCS(=O)C1CCCC(C1)NC(=NC)NCCCCC2=NC(=CS2)C,-1.7782448530198849,Sulfoxide,C18H32N4OS2,4,109437257,CCNC(=NCCCCC1=NC(=CS1)C)NC2CCCC(C2)S(=O)CC,Success,0.000297
109438939,CCS(=O)C1CCCC(C1)NC(=NC)NCCCCC2=NC(=CS2)C,-1.7782448530198849,Sulfoxide,C18H32N4OS2,5,109437635,CCS(=O)C1CCCC(C1)NC(=NC)NCCCC2=NC(=CS2)C,Success,0.000300
143368987,CN/N=C(/NC(=O)C1=CC=CC=C1)\OCC(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.8705700784924488,Hydrazone,C21H25N5O4,1,36414843,CCNC(=O)COC1=CC=C(C=C1)NC(=O)C2=CC=CC(=C2)COC,Success,0.000911
143368987,CN/N=C(/NC(=O)C1=CC=CC=C1)\OCC(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.8705700784924488,Hydrazone,C21H25N5O4,2,17218206,CC1=CC=CC=C1OCC(=O)NC2=CC=C(C=C2)C(=O)NCCOC,Success,0.000964
143368987,CN/N=C(/NC(=O)C1=CC=CC=C1)\OCC(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.8705700784924488,Hydrazone,C21H25N5O4,3,2471717,COCCCNC(=O)COC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2,Success,0.000968
143368987,CN/N=C(/NC(=O)C1=CC=CC=C1)\OCC(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.8705700784924488,Hydrazone,C21H25N5O4,4,17218939,CC1=CC=CC=C1OCC(=O)NC2=CC=CC(=C2)C(=O)NCCOC,Success,0.000976
143368987,CN/N=C(/NC(=O)C1=CC=CC=C1)\OCC(=O)NC2=CC=C(C=C2)N3CCOCC3,-1.8705700784924488,Hydrazone,C21H25N5O4,5,17218204,CC1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)C(=O)NCCOC,Success,0.000980
75460121,CC1=CC(=CC=C1)/C=C/2\C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,-1.705176547169856,Imide,C23H28N2O3S,1,6038530,CC1=CC(=CC=C1)/C=C\2/C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,Success,0.000113
75460121,CC1=CC(=CC=C1)/C=C/2\C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,-1.705176547169856,Imide,C23H28N2O3S,2,2470866,CC1=CC(=CC=C1)/C=C\2/C(=O)N(C(=O)S2)CCC(=O)N[C@H](C)[C@H]3C[C@@H]4CC[C@H]3C4,Success,0.000194
75460121,CC1=CC(=CC=C1)/C=C/2\C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,-1.705176547169856,Imide,C23H28N2O3S,3,6214569,CC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)CC3CC4CCC3C4,Success,0.000331
75460121,CC1=CC(=CC=C1)/C=C/2\C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,-1.705176547169856,Imide,C23H28N2O3S,4,46543632,CC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)C3C4CC5CC(C4)CC3C5,Success,0.000334
75460121,CC1=CC(=CC=C1)/C=C/2\C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,-1.705176547169856,Imide,C23H28N2O3S,5,4213872,CC1=CC(=CC=C1)C=C2C(=O)N(C(=O)S2)CCC(=O)NC(C)C3CC4CCC3C4,Success,0.000373
24485401,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Cl,-1.8084953129291534,Pyridine_N,C18H15ClN4O4S,1,28192137,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CN4C=C(C=CC4=N3)Cl,Success,0.001036
24485401,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Cl,-1.8084953129291534,Pyridine_N,C18H15ClN4O4S,2,37548482,CC1=C2C(=CC=C1)C(=O)N(C=N2)CC(=O)OCC3=CSC(=N3)NC(=O)C,Success,0.001285
24485401,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Cl,-1.8084953129291534,Pyridine_N,C18H15ClN4O4S,3,56319481,CC1=NC(=CN1C)S(=O)(=O)NCCC(=O)OCC2=CC(=O)N3C=C(C=CC3=N2)Cl,Success,0.001304
24485401,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Cl,-1.8084953129291534,Pyridine_N,C18H15ClN4O4S,4,135815769,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=NC4=CC=CC=C4C(=O)N3,Success,0.001365
24485401,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C=C(C=CC4=N3)Cl,-1.8084953129291534,Pyridine_N,C18H15ClN4O4S,5,45837067,C1CC(=O)N(C1)C2=NC(=CS2)CC(=O)OCC3=CC(=O)N4C5=CC=CC=C5SC4=N3,Success,0.001388
139358113,CS(=O)NCC1CCCN(C1)C2=NC(=CC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)F,-1.9879986196756363,Pyrrole_N,C19H23F3N6OS,1,153331051,CC1CN(CC1CNS(=O)C)C2=NC=NC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F,Success,0.001012
139358113,CS(=O)NCC1CCCN(C1)C2=NC(=CC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)F,-1.9879986196756363,Pyrrole_N,C19H23F3N6OS,2,139358241,CN1CCN(C[C@H]1CNS(=O)C)C2=NC=NC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F,Success,0.001042
139358113,CS(=O)NCC1CCCN(C1)C2=NC(=CC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)F,-1.9879986196756363,Pyrrole_N,C19H23F3N6OS,3,153330860,CC1C(CCCN1C2=NC=NC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)NS(=O)C,Success,0.001077
139358113,CS(=O)NCC1CCCN(C1)C2=NC(=CC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)F,-1.9879986196756363,Pyrrole_N,C19H23F3N6OS,4,139358545,CS(=O)NC1(CC1)C2CCN(C2)C3=NC=NC(=C3)C4=CN=C(N4)/C=C\C(=N)C(F)F,Success,0.001125
139358113,CS(=O)NCC1CCCN(C1)C2=NC(=CC(=C2)C3=CN=C(N3)/C=C\C(=N)C(F)F)F,-1.9879986196756363,Pyrrole_N,C19H23F3N6OS,5,153330707,CS(=O)N1CC2(C1)CCCN(C2)C3=CN=CC(=C3)C4=CN=C(N4)/C=C\C(=N)C(F)F,Success,0.001165
111231669,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC=C(C=C2)F,-1.8139445632696152,Amide_N,C21H27FN4O,1,111876765,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC(=CC=C2)F,Success,0.000053
111231669,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC=C(C=C2)F,-1.8139445632696152,Amide_N,C21H27FN4O,2,111231409,CCCC(=O)NC1=CC=CC(=C1)CN=C(NCC)NCC2=CC=C(C=C2)F,Success,0.000164
111231669,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC=C(C=C2)F,-1.8139445632696152,Amide_N,C21H27FN4O,3,111877821,CCCC(=O)NC1=CC=C(C=C1)CNC(=NCC2=CC(=CC=C2)F)NCC,Success,0.000179
111231669,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC=C(C=C2)F,-1.8139445632696152,Amide_N,C21H27FN4O,4,111233073,CCCC(=O)NC1=CC=C(C=C1)CN=C(NCC)NCC2=CC=C(C=C2)F,Success,0.000179
111231669,CC(C)CC(=O)NC1=CC=CC(=C1)CNC(=NC)NCC2=CC=C(C=C2)F,-1.8139445632696152,Amide_N,C21H27FN4O,5,111877569,CCCC(=O)NC1=CC=CC(=C1)CNC(=NCC2=CC(=CC=C2)F)NCC,Success,0.000182
173853800,C1CC(=C(C=C1Cl)N)/C=N/NC(=N/N=C/C2=C(C=C(C=C2)Cl)N)N,-1.7900108247996513,Azine,C15H17Cl2N7,1,140813810,CC(=NN/C(=N\N=C(C)C1=C(C=C(C=C1)Cl)N)/N)C2=C(C=C(C=C2)Cl)N,Success,0.001115
173853800,C1CC(=C(C=C1Cl)N)/C=N/NC(=N/N=C/C2=C(C=C(C=C2)Cl)N)N,-1.7900108247996513,Azine,C15H17Cl2N7,2,136313152,C/C(=N\NC(=N/N=C(\C)/C1=C(C=C(C=C1)Cl)N)N)/C2=C(C=C(C=C2)Cl)N,Success,0.001274
173853800,C1CC(=C(C=C1Cl)N)/C=N/NC(=N/N=C/C2=C(C=C(C=C2)Cl)N)N,-1.7900108247996513,Azine,C15H17Cl2N7,3,133615752,C/C(=N/N)/C1=C(C=CC(=C1)Cl)N,Success,0.001329
173853800,C1CC(=C(C=C1Cl)N)/C=N/NC(=N/N=C/C2=C(C=C(C=C2)Cl)N)N,-1.7900108247996513,Azine,C15H17Cl2N7,4,137055416,CC(=NNC(=NN=C(C)C1=C(C=C(C=C1)Cl)N)N)C2=C(C=C(C=C2)Cl)N,Success,0.001401
173853800,C1CC(=C(C=C1Cl)N)/C=N/NC(=N/N=C/C2=C(C=C(C=C2)Cl)N)N,-1.7900108247996513,Azine,C15H17Cl2N7,5,145519012,CN=C(/C(=C\N)/N)NCC1=C(C=CC=C1Cl)Cl,Success,0.001456
3036658,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C(=NN=C(N)N)C,-1.785782068967876,Azine,C19H24N10S,1,3959898,CC(=NN=C(N)N)C1=CC(=CC=C1)NC(=S)NC2=CC=CC(=C2)C(=NN=C(N)N)C,Success,0.000145
3036658,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C(=NN=C(N)N)C,-1.785782068967876,Azine,C19H24N10S,2,27281,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=NN=C(N)N)C,Success,0.001040
3036658,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C(=NN=C(N)N)C,-1.785782068967876,Azine,C19H24N10S,3,89220019,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=O)NC2=CC=CC(=C2)C(=NN=C(N)N)C,Success,0.001042
3036658,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C(=NN=C(N)N)C,-1.785782068967876,Azine,C19H24N10S,4,167931,CC(=NN=C(N)N)C1=CC(=CC=C1)NC(=O)NC2=CC=CC(=C2)C(=NN=C(N)N)C,Success,0.001050
3036658,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)C(=NN=C(N)N)C,-1.785782068967876,Azine,C19H24N10S,5,54612473,C/C(=N\N=C(N)N)/C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)/C(=N\N=C(N)N)/C,Success,0.001107
5047690,CC1=CC(=C(C(=N1)NN=CC2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,-1.8444410413504784,Imine,C18H18N6O3,1,135540419,CC1=CC(=C(C(=N1)N/N=C/C2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,Success,0.000638
5047690,CC1=CC(=C(C(=N1)NN=CC2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,-1.8444410413504784,Imine,C18H18N6O3,2,140637576,CC1=NC(=C(N1C(C)C#N)[C@@H](C)CN2C=CC(=N2)C3=CC(=C(C=C3)C#N)Cl)C(=O)N,Success,0.001487
5047690,CC1=CC(=C(C(=N1)NN=CC2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,-1.8444410413504784,Imine,C18H18N6O3,3,23030197,CCC1=C(N=CC(=C1)N2C(=C(C(=C2C)C3=CC=C(C=C3)C#N)C#N)C)C(=O)N,Success,0.001554
5047690,CC1=CC(=C(C(=N1)NN=CC2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,-1.8444410413504784,Imine,C18H18N6O3,4,4194110,CC1=C(C(=O)N(C(=C1C=NC2=CC3=C(C=C2)N=C(N3)C)O)C)C#N,Success,0.001571
5047690,CC1=CC(=C(C(=N1)NN=CC2=C(N(C(=O)C(=C2C)C#N)C)O)C#N)COC,-1.8444410413504784,Imine,C18H18N6O3,5,56865312,CC1=C(C(=NN1CCC(=O)O)C)C2=NC(=C(C(=C2)C3=CN(C(=C3)C#N)C)C#N)N,Success,0.001604
1071329,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=C(S2)C=C3C=C4C=CC=CC4=NC3=O)O,-1.8880926668646794,Phenol,C22H17N3O4S,1,1256579,CCOC(=O)C1=CC=C(C=C1)N2C(=C(SC2=N)C=C3C=C4C=CC=CC4=NC3=O)O,Success,0.000481
1071329,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=C(S2)C=C3C=C4C=CC=CC4=NC3=O)O,-1.8880926668646794,Phenol,C22H17N3O4S,2,135504577,CCOC(=O)C1=CC=C(C=C1)N2C(=C(SC2=N)/C=C/3\C=C4C=CC=CC4=NC3=O)O,Success,0.000747
1071329,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=C(S2)C=C3C=C4C=CC=CC4=NC3=O)O,-1.8880926668646794,Phenol,C22H17N3O4S,3,1526437,C=CCN1C(=C(SC1=NC2=CC=C(C=C2)C(=O)O)C3=C4C=CC=CC4=NC3=O)O,Success,0.000848
1071329,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=C(S2)C=C3C=C4C=CC=CC4=NC3=O)O,-1.8880926668646794,Phenol,C22H17N3O4S,4,135526497,CCOC(=O)C1=CC=C(C=C1)N2C(=C(SC2=N)/C=C\3/C=C4C=CC=CC4=NC3=O)O,Success,0.000862
1071329,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=C(S2)C=C3C=C4C=CC=CC4=NC3=O)O,-1.8880926668646794,Phenol,C22H17N3O4S,5,135711612,C=CCN1C(=C(SC1=NC2=CC=CC(=C2)C(=O)O)C3=C4C=CC=CC4=NC3=O)O,Success,0.000870
109440481,CCNC(=NCCOC1=CC=C(C=C1)Br)NC2CCCC(C2)S(=O)CC,-1.7396124154332142,Sulfoxide,C19H30BrN3O2S,1,109439207,CCNC(=NCCOC1=CC(=CC=C1)Br)NC2CCCC(C2)S(=O)CC,Success,0.000124
109440481,CCNC(=NCCOC1=CC=C(C=C1)Br)NC2CCCC(C2)S(=O)CC,-1.7396124154332142,Sulfoxide,C19H30BrN3O2S,2,109438671,CCNC(=NCC1=CC(=C(C=C1)OC)Br)NC2CCCC(C2)S(=O)CC,Success,0.000296
109440481,CCNC(=NCCOC1=CC=C(C=C1)Br)NC2CCCC(C2)S(=O)CC,-1.7396124154332142,Sulfoxide,C19H30BrN3O2S,3,109438695,CCNC(=NCC1=C(C=CC(=C1)Br)OC)NC2CCCC(C2)S(=O)CC,Success,0.000327
109440481,CCNC(=NCCOC1=CC=C(C=C1)Br)NC2CCCC(C2)S(=O)CC,-1.7396124154332142,Sulfoxide,C19H30BrN3O2S,4,109440059,CCS(=O)C1CCCC(C1)NC(=NC)NCCOC2=CC(=CC=C2)Br,Success,0.000384
109440481,CCNC(=NCCOC1=CC=C(C=C1)Br)NC2CCCC(C2)S(=O)CC,-1.7396124154332142,Sulfoxide,C19H30BrN3O2S,5,109441231,CCS(=O)C1CCCC(C1)NC(=NC)NCCOC2=CC=C(C=C2)Br,Success,0.000449
3449257,CN1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,-1.7594942599534988,Thioaldehyde_thioketone,C20H19BrN4O3S,1,1227645,CN1CCN(CC1)C2=CC=C(O2)/C=C/3\C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,Success,0.000487
3449257,CN1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,-1.7594942599534988,Thioaldehyde_thioketone,C20H19BrN4O3S,2,1349315,C1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC=C(C=C4)Br,Success,0.000524
3449257,CN1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,-1.7594942599534988,Thioaldehyde_thioketone,C20H19BrN4O3S,3,1227646,CN1CCN(CC1)C2=CC=C(O2)/C=C\3/C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,Success,0.000619
3449257,CN1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,-1.7594942599534988,Thioaldehyde_thioketone,C20H19BrN4O3S,4,2889341,CCN(CC)C1=CC=C(O1)C=C2C(=O)NC(=S)N(C2=O)C3=CC(=CC=C3)Br,Success,0.000706
3449257,CN1CCN(CC1)C2=CC=C(O2)C=C3C(=O)NC(=S)N(C3=O)C4=CC(=CC=C4)Br,-1.7594942599534988,Thioaldehyde_thioketone,C20H19BrN4O3S,5,2276833,C1CCN(CC1)C2=CC=C(O2)/C=C/3\C(=O)NC(=S)N(C3=O)C4=CC=C(C=C4)Br,Success,0.000745
141158015,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)F)S,-1.7182758450509823,Thioamide,C19H21FN4O3S2,1,141157987,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC(=CC=C2)F)S,Success,0.000172
141158015,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)F)S,-1.7182758450509823,Thioamide,C19H21FN4O3S2,2,141158012,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=CC=C2F)S,Success,0.000645
141158015,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)F)S,-1.7182758450509823,Thioamide,C19H21FN4O3S2,3,141158082,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)Cl)S,Success,0.000920
141158015,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)F)S,-1.7182758450509823,Thioamide,C19H21FN4O3S2,4,141158049,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC(=CC=C2)Cl)S,Success,0.000926
141158015,COC1=CC=C(C=C1)NC(CC(=O)CC(=O)NNC(=S)NC2=CC=C(C=C2)F)S,-1.7182758450509823,Thioamide,C19H21FN4O3S2,5,174556077,C1=CC=C(C=C1)NC(C(CC(=O)NNC(=S)NC2=CC=C(C=C2)F)C=O)S,Success,0.000968
44243889,COCCOCCOC1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,-1.7293198108675938,Thioamide,C16H18N2O5S,1,90756587,C=CCN1C(=O)C(=CC2=CC=C(C=C2)OCCO)C(=O)NC1=S,Success,0.000653
44243889,COCCOCCOC1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,-1.7293198108675938,Thioamide,C16H18N2O5S,2,90748520,C=CCN1C(=O)C(=CC2=CC(=CC=C2)OCCO)C(=O)NC1=S,Success,0.000656
44243889,COCCOCCOC1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,-1.7293198108675938,Thioamide,C16H18N2O5S,3,91353494,C=CCN1C(=O)C(=CC2=CC=CC=C2OCCO)C(=O)NC1=S,Success,0.000799
44243889,COCCOCCOC1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,-1.7293198108675938,Thioamide,C16H18N2O5S,4,54860039,COC1=CC=CC(=C1)C(=O)NC(=S)NC2=CC=C(C=C2)C(=O)N3CCOCC3,Success,0.000936
44243889,COCCOCCOC1=CC=C(C=C1)C=C2C(=O)NC(=S)NC2=O,-1.7293198108675938,Thioamide,C16H18N2O5S,5,54860180,COC1=CC=CC(=C1)C(=O)NC(=S)NC2=CC=CC(=C2)C(=O)N3CCOCC3,Success,0.000949
10156164,C1CN(CC2=CC=CC=C21)NC(=O)OC3=CC=C(C=C3)C(=O)CCCCl,-1.7316574305298218,Carbamate,C20H21ClN2O3,1,9880312,CCC(=O)C1=CC=C(C=C1)OC(=O)NN2CCC3=CC=CC=C3C2,Success,0.000804
10156164,C1CN(CC2=CC=CC=C21)NC(=O)OC3=CC=C(C=C3)C(=O)CCCCl,-1.7316574305298218,Carbamate,C20H21ClN2O3,2,9901269,CC(=O)C1=CC=C(C=C1)OC(=O)NN2CCC3=CC=CC=C3C2,Success,0.001041
10156164,C1CN(CC2=CC=CC=C21)NC(=O)OC3=CC=C(C=C3)C(=O)CCCCl,-1.7316574305298218,Carbamate,C20H21ClN2O3,3,89020533,CC(C)(CCCOC(=O)NC1=CC=C(C=C1)CCl)C(=O)C2=CC=CC=C2,Success,0.001047
10156164,C1CN(CC2=CC=CC=C21)NC(=O)OC3=CC=C(C=C3)C(=O)CCCCl,-1.7316574305298218,Carbamate,C20H21ClN2O3,4,112738906,CCCOC(=O)NC(CC1=CC=CC=C1)C(=O)CCl,Success,0.001097
10156164,C1CN(CC2=CC=CC=C21)NC(=O)OC3=CC=C(C=C3)C(=O)CCCCl,-1.7316574305298218,Carbamate,C20H21ClN2O3,5,57290619,CC1=CC(=CC=C1)C(=O)CCC2=CC=CC=C2OC(=O)NC,Success,0.001105
132510157,COC1=CC=C(C=C1)P(/C=C\C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,-1.735057398676986,Phosphine,C22H22NO2P,1,20813120,COC1=CC=C(C=C1)C(=C/C=C/C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,Success,0.000570
132510157,COC1=CC=C(C=C1)P(/C=C\C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,-1.735057398676986,Phosphine,C22H22NO2P,2,89913106,COC1=CC=C(C=C1)C(=CC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,Success,0.000706
132510157,COC1=CC=C(C=C1)P(/C=C\C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,-1.735057398676986,Phosphine,C22H22NO2P,3,60017701,COC1=CC=C(C=C1)C(=CC=CC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,Success,0.000756
132510157,COC1=CC=C(C=C1)P(/C=C\C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,-1.735057398676986,Phosphine,C22H22NO2P,4,92855627,COC1=CC=C(C=C1)/C=C\C2=CC=C(C=C2)N,Success,0.000770
132510157,COC1=CC=C(C=C1)P(/C=C\C2=CC=C(C=C2)N)C3=CC=C(C=C3)OC,-1.735057398676986,Phosphine,C22H22NO2P,5,89046797,COC1=CC=C(C=C1)/C=C/C2=CC(=CC=C2)N,Success,0.000804
139382439,C=CC(=O)NC1CC2=C(C1=C)C(=C(N2)C(=NC=N)N)C3=CC4=CC=CC=C4N=C3,-1.745348587632293,Pyrrole_N,C22H20N6O,1,143662503,CC(=N)/C=C\C(=N)N=C(CC1=CC2=CC(=CN=C2C=C1)C3=CC4=CC=CC=C4N3)N,Success,0.001212
139382439,C=CC(=O)NC1CC2=C(C1=C)C(=C(N2)C(=NC=N)N)C3=CC4=CC=CC=C4N=C3,-1.745348587632293,Pyrrole_N,C22H20N6O,2,145558522,CC(CO)NC(=O)C1=CC2=C(NC=C2C3=CC(=CN=C3)N)N=C1,Success,0.001242
139382439,C=CC(=O)NC1CC2=C(C1=C)C(=C(N2)C(=NC=N)N)C3=CC4=CC=CC=C4N=C3,-1.745348587632293,Pyrrole_N,C22H20N6O,3,158414723,C1C(=CC=N1)C2=CC3=C(C=C2)C4=C(C=C(N4)CCO)C(=N3)N,Success,0.001283
139382439,C=CC(=O)NC1CC2=C(C1=C)C(=C(N2)C(=NC=N)N)C3=CC4=CC=CC=C4N=C3,-1.745348587632293,Pyrrole_N,C22H20N6O,4,143662843,CC(=N)/C=C\C(=N)N=C(CC1=CC2=CC(=CN=C2C=C1)C3=CC=CN3)N,Success,0.001315
139382439,C=CC(=O)NC1CC2=C(C1=C)C(=C(N2)C(=NC=N)N)C3=CC4=CC=CC=C4N=C3,-1.745348587632293,Pyrrole_N,C22H20N6O,5,59023829,C1CC1NC(=O)C2=CC=C(C=C2)C3=CNC4=CN=C(C=C34)N,Success,0.001329
57214336,CCOC(=O)NC1CC(N=C(N1OS(=O)(=O)O)NC(=O)OCC)C2=NCC=CC2,-1.8777104914190659,Sulfonate_ester,C15H23N5O8S,1,54534522,CCOC(=O)NC1C=C(N=C(N1OS(=O)(=O)O)NC(=O)OCC)N2CCC=CC2,Success,0.000463
